"","sample.name.match","sample.type","Sequencing sample id","i7 Index","i5 Index","PCR Tube id","Site","SiteSamp","Tissue","Tube num","DNA Tube id","DNA.AccuClear__ng/ul","PCR2.AccuClear__ng/ul","PCR1 redo notes","PCR2 redo notes","S","L","R1","numExt","R2","fnFs","fnRs","prefiltFs","prefiltRs","Fs.cutAdapt","Rs.cutAdapt","filtFs","filtRs"
"198","R113","sample","R113","N716","S520","R 113","WBI-NRT-NCS","WBI-NRT-NCS-6","R","113","R 113","21.303678954269149",11.2053120231446,NA,NA,"S198","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R113_S198_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R113_S198_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R113_S198_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R113_S198_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R113_S198_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R113_S198_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R113_S198_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R113_S198_L001_R2_filt.fastq.gz"
"199","R33","sample","R33","N716","S521","R 33","CRE-MXG-NCD","CRE-MXG-NCD-1","R","33","R 33","14.677871123651599",15.8959468843262,NA,NA,"S199","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R33_S199_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R33_S199_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R33_S199_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R33_S199_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R33_S199_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R33_S199_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R33_S199_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R33_S199_L001_R2_filt.fastq.gz"
"200","R90","sample","R90","N716","S522","R 90","OTO-MXT-NCD","OTO-MXT-NCD-7","R","90","R 90","10.861814228071534",17.0165259302304,NA,NA,"S200","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R90_S200_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R90_S200_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R90_S200_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R90_S200_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R90_S200_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R90_S200_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R90_S200_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R90_S200_L001_R2_filt.fastq.gz"
"201","R53","sample","R53","N718","S513","R 53","LCO-MXT-COM","LCO-MXT-COM-5","R","53","R 53","19.944907895706635",7.68115159135472,NA,NA,"S201","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R53_S201_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R53_S201_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R53_S201_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R53_S201_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R53_S201_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R53_S201_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R53_S201_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R53_S201_L001_R2_filt.fastq.gz"
"202","R110","sample","R110","N718","S515","R 110","WBI-NRT-NCS","WBI-NRT-NCS-3","R","110","R 110","25.73586765581415",9.29190422963566,NA,NA,"S202","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R110_S202_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R110_S202_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R110_S202_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R110_S202_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R110_S202_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R110_S202_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R110_S202_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R110_S202_L001_R2_filt.fastq.gz"
"203","R105","sample","R105","N718","S516","R 105","UCP-MXG-NCD","UCP-MXG-NCD-6","R","105","R 105","18.721471760737664",16.569113395129,NA,NA,"S203","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R105_S203_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R105_S203_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R105_S203_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R105_S203_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R105_S203_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R105_S203_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R105_S203_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R105_S203_L001_R2_filt.fastq.gz"
"204","R74","sample","R74","N718","S517","R 74","MHC-ONE-NCD","MHC-ONE-NCD-7","R","74","R 74","10.104389583650821",12.2207366267367,NA,NA,"S204","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R74_S204_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R74_S204_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R74_S204_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R74_S204_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R74_S204_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R74_S204_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R74_S204_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R74_S204_L001_R2_filt.fastq.gz"
"205","R27","sample","R27","N718","S518","R 27","CGF-MXG-PRO","CGF-MXG-PRO-3","R","27","R 27","15.6713247957607",5.33079379262881,NA,NA,"S205","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R27_S205_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R27_S205_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R27_S205_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R27_S205_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R27_S205_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R27_S205_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R27_S205_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R27_S205_L001_R2_filt.fastq.gz"
"206","R24","sample","R24","N718","S520","R 24","CGF-MON-PRO","CGF-MON-PRO-8","R","24","R 24","16.79131910666359",7.29014142739849,NA,NA,"S206","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R24_S206_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R24_S206_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R24_S206_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R24_S206_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R24_S206_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R24_S206_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R24_S206_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R24_S206_L001_R2_filt.fastq.gz"
"207","R42","sample","R42","N718","S521","R 42","CRE-MXT-NCD","CRE-MXT-NCD-2","R","42","R 42","10.23537651428636",8.04208405039124,NA,NA,"S207","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R42_S207_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R42_S207_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R42_S207_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R42_S207_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R42_S207_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R42_S207_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R42_S207_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R42_S207_L001_R2_filt.fastq.gz"
"208","R21","sample","R21","N718","S522","R 21","CGF-MON-PRO","CGF-MON-PRO-5","R","21","R 21","11.818413057043911",3.85054102908022,NA,NA,"S208","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R21_S208_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R21_S208_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R21_S208_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R21_S208_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R21_S208_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R21_S208_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R21_S208_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R21_S208_L001_R2_filt.fastq.gz"
"209","S246","sample","S246","N719","S513","S 246","CGF-MXG-PRO","CGF-MXG-PRO-8","S","246","S 246","22.135730921216247",15.5078000929621,NA,NA,"S209","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/S246_S209_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/S246_S209_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/S246_S209_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/S246_S209_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/S246_S209_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/S246_S209_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/S246_S209_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/S246_S209_L001_R2_filt.fastq.gz"
"210","R28","sample","R28","N719","S515","R 28","CGF-MXG-PRO","CGF-MXG-PRO-4","R","28","R 28","7.1934231436571299",12.6955346829692,NA,NA,"S210","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R28_S210_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R28_S210_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R28_S210_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R28_S210_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R28_S210_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R28_S210_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R28_S210_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R28_S210_L001_R2_filt.fastq.gz"
"211","R11","sample","R11","N719","S516","R 11","CCR-ONE-NCD","CCR-ONE-NCD-3","R","11","R 11","8.153314277241666",22.1807537701492,NA,NA,"S211","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R11_S211_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R11_S211_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R11_S211_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R11_S211_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R11_S211_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R11_S211_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R11_S211_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R11_S211_L001_R2_filt.fastq.gz"
"212","R73","sample","R73","N719","S517","R 73","MHC-ONE-NCD","MHC-ONE-NCD-6","R","73","R 73","13.613043713148903",9.31394128699612,NA,NA,"S212","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R73_S212_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R73_S212_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R73_S212_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R73_S212_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R73_S212_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R73_S212_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R73_S212_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R73_S212_L001_R2_filt.fastq.gz"
"213","R61","sample","R61","N719","S518","R 61","LWR-BHO-NCS","LWR-BHO-NCS-5","R","61","R 61","12.901409313938265",15.9267395543438,NA,NA,"S213","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R61_S213_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R61_S213_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R61_S213_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R61_S213_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R61_S213_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R61_S213_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R61_S213_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R61_S213_L001_R2_filt.fastq.gz"
"214","R57","sample","R57","N719","S520","R 57","LWR-BHO-NCS","LWR-BHO-NCS-1","R","57","R 57","11.550962646513838",11.0068863924769,NA,NA,"S214","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R57_S214_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R57_S214_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R57_S214_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R57_S214_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R57_S214_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R57_S214_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R57_S214_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R57_S214_L001_R2_filt.fastq.gz"
"215","R98","sample","R98","N719","S521","R 98","SFA-ONE-PRO","SFA-ONE-PRO-7","R","98","R 98","19.311926048031157",10.5213462987731,NA,NA,"S215","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R98_S215_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R98_S215_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R98_S215_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R98_S215_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R98_S215_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R98_S215_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R98_S215_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R98_S215_L001_R2_filt.fastq.gz"
"216","S247","sample","S247","N719","S522","S 247","CRE-MXT-NCD","CRE-MXT-NCD-4","S","247","S 247","109.86033814931149",29.1179615691309,NA,NA,"S216","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/S247_S216_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/S247_S216_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/S247_S216_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/S247_S216_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/S247_S216_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/S247_S216_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/S247_S216_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/S247_S216_L001_R2_filt.fastq.gz"
"217","R3","sample","R3","N720","S513","R 3","BRF-ONE-COM","BRF-ONE-COM-3","R","3","R 3","23.460085985932935",21.3514684773629,NA,NA,"S217","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R3_S217_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/R3_S217_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R3_S217_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/R3_S217_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R3_S217_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/R3_S217_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R3_S217_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/R3_S217_L001_R2_filt.fastq.gz"
